cp_id,reserve,amount,old_payment_date,new_payment_date,old_payment_method,new_payment_method,old_payment_key,new_payment_key,old_source,new_source,clear_payment_client,reason
8480,007616,450.0,2025-07-24,2013-02-28,bank_transfer,unknown,0007984,0007685,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8481,007612,336.2,2025-07-24,2013-03-02,bank_transfer,unknown,0007993,0007694,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8482,007008,190.0,2025-07-24,2013-02-28,bank_transfer,unknown,0007981,0007682,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8483,007662,456.0,2025-07-24,2013-03-12,bank_transfer,unknown,0008025,0007731,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8485,008020,320.81,2025-07-24,2013-06-10,bank_transfer,unknown,0008246,0008117,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8486,008039,565.0,2025-07-24,2013-06-08,bank_transfer,unknown,0008246,0008115,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8487,008017,330.0,2025-07-24,2013-06-10,bank_transfer,unknown,0008246,0008116,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8488,007661,231.0,2025-07-24,2013-03-12,bank_transfer,unknown,0008024,0007730,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8489,007618,150.0,2025-07-24,2013-02-28,bank_transfer,unknown,0007985,0007686,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8490,007794,207.26,2025-07-24,2013-04-13,bank_transfer,unknown,0007881,0007864,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8491,007587,30.0,2025-07-24,2013-03-02,bank_transfer,unknown,0007992,0007693,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8493,007618,57.5,2025-07-24,2013-02-28,bank_transfer,unknown,0007986,0007687,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8494,007797,332.2,2025-07-24,2013-04-15,bank_transfer,unknown,0007894,0007877,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8495,007619,214.5,2025-07-24,2013-02-28,bank_transfer,unknown,0007987,0007688,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8496,007605,118.0,2025-07-24,2013-03-01,bank_transfer,unknown,0007989,0007690,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8497,006918,655.0,2025-07-24,2013-03-26,bank_transfer,unknown,0007804,0007795,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8498,007624,250.6,2025-07-24,2013-03-02,bank_transfer,unknown,0007991,0007692,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8499,007620,200.0,2025-07-24,2013-02-28,bank_transfer,unknown,0007988,0007689,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8500,007808,32.18,2025-07-24,2013-05-27,bank_transfer,unknown,0008169,0008046,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8501,007810,32.18,2025-07-24,2013-05-27,bank_transfer,unknown,0008169,0008046,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8502,006580,165.0,2025-07-24,2013-02-28,bank_transfer,unknown,0007980,0007682,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8503,007498,615.55,2025-07-24,2013-03-04,bank_transfer,unknown,0007997,0007698,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8504,007498,120.0,2025-07-24,2013-03-04,bank_transfer,unknown,0007998,0007699,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8505,007630,370.0,2025-07-24,2013-03-04,bank_transfer,unknown,0007999,0007700,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8506,007633,350.0,2025-07-24,2013-03-05,bank_transfer,unknown,0008002,0007703,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8507,007636,200.0,2025-07-24,2013-03-05,bank_transfer,unknown,0008003,0007704,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8508,007153,20.0,2025-07-24,2012-12-18,bank_transfer,unknown,0007969,0007248,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8509,007589,26.25,2025-07-24,2013-03-12,bank_transfer,unknown,0008021,0007727,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8510,007738,825.0,2025-07-24,2013-04-02,bank_transfer,unknown,0007842,0007827,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8512,007017,375.0,2025-07-24,2012-12-01,bank_transfer,unknown,0007367,0007099,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8513,007660,787.5,2025-07-24,2013-03-12,bank_transfer,unknown,0008023,0007729,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8514,007639,500.0,2025-07-24,2013-03-06,bank_transfer,unknown,0008008,0007709,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8515,007594,770.0,2025-07-24,2013-03-06,bank_transfer,unknown,0008004,0007705,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8516,007654,410.0,2025-07-24,2013-03-10,bank_transfer,unknown,0008016,0007718,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8517,007637,214.5,2025-07-24,2013-03-06,bank_transfer,unknown,0008007,0007708,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8518,007632,315.0,2025-07-24,2013-03-10,bank_transfer,unknown,0008017,0007719,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8519,007535,522.5,2025-07-24,2013-03-10,bank_transfer,unknown,0008018,0007720,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8520,007791,165.0,2025-07-24,2013-04-12,bank_transfer,unknown,0007879,0007862,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8522,007590,210.0,2025-07-24,2013-03-12,bank_transfer,unknown,0008022,0007728,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8523,007655,275.0,2025-07-24,2013-03-10,bank_transfer,unknown,0008019,0007721,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8524,007652,409.25,2025-07-24,2013-03-10,bank_transfer,unknown,0008015,0007717,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8526,007645,205.0,2025-07-24,2013-03-07,bank_transfer,unknown,0008012,0007713,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8527,007606,231.0,2025-07-24,2013-03-07,bank_transfer,unknown,0008009,0007710,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8528,007639,1480.0,2025-07-24,2013-03-12,bank_transfer,unknown,0008028,0007734,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8530,007680,350.0,2025-07-24,2013-03-17,bank_transfer,unknown,0008038,0007744,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8531,007666,205.0,2025-07-24,2013-03-13,bank_transfer,unknown,0008029,0007735,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8532,007668,205.0,2025-07-24,2013-03-14,bank_transfer,unknown,0008031,0007737,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8533,007671,200.0,2025-07-24,2013-03-14,bank_transfer,unknown,0008032,0007738,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8534,006946,40.0,2025-07-24,2013-03-15,bank_transfer,unknown,0008033,0007739,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8535,007880,175.0,2025-07-24,2013-05-03,bank_transfer,unknown,0008050,0007953,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8536,007344,32.18,2025-07-24,2013-01-23,bank_transfer,unknown,0007451,0007441,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8537,007850,82.5,2025-07-24,2013-04-23,bank_transfer,unknown,0007928,0007912,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8538,007145,50.12,2025-07-24,2012-12-20,bank_transfer,unknown,0006950,0007274,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8539,007531,322.5,2025-07-24,2013-03-12,bank_transfer,unknown,0008027,0007733,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8540,007271,0.01,2025-07-24,2012-12-20,bank_transfer,unknown,0006939,0007263,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8541,007678,420.0,2025-07-24,2013-03-16,bank_transfer,unknown,0008036,0007742,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8543,007923,192.5,2025-07-24,2013-05-13,bank_transfer,unknown,0008086,0007988,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8544,007636,843.4,2025-07-24,2013-03-14,bank_transfer,unknown,0008030,0007736,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8545,007762,1127.5,2025-07-24,2013-04-09,bank_transfer,unknown,0007858,0007842,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8546,007768,205.0,2025-07-24,2013-04-10,bank_transfer,unknown,0007859,0007843,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8547,006742,234.49,2025-07-24,2012-10-04,bank_transfer,unknown,0006783,0006733,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8549,007669,180.0,2025-07-24,2013-03-17,bank_transfer,unknown,0008039,0007745,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8550,007696,1484.9,2025-07-24,2013-04-30,bank_transfer,unknown,0007949,0007933,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8551,007760,625.0,2025-07-24,2013-04-30,bank_transfer,unknown,0007950,0007934,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8552,007641,150.0,2025-07-24,2013-03-06,bank_transfer,unknown,0008005,0007706,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8553,007682,0.01,2025-07-24,2013-03-17,bank_transfer,unknown,0008041,0007747,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8554,007683,0.01,2025-07-24,2013-03-17,bank_transfer,unknown,0008042,0007748,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8555,007744,268.75,2025-07-24,2013-04-08,bank_transfer,unknown,0007854,0007838,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8557,006645,231.0,2025-07-24,2013-03-07,bank_transfer,unknown,0008010,0007711,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8558,007822,32.5,2025-07-24,2013-05-27,bank_transfer,unknown,0008169,0008046,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8559,006812,965.26,2025-07-24,2013-05-06,bank_transfer,unknown,0008060,0007963,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8560,007639,565.5,2025-07-24,2013-03-16,bank_transfer,unknown,0008037,0007743,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8561,007681,250.0,2025-07-24,2013-03-17,bank_transfer,unknown,0008040,0007746,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8562,007678,300.0,2025-07-24,2013-03-16,bank_transfer,unknown,0008035,0007741,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8563,007640,1485.0,2025-07-24,2013-03-17,bank_transfer,unknown,0008043,0007749,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8564,007743,205.0,2025-07-24,2013-04-03,bank_transfer,unknown,0007844,0007829,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8565,007803,44.0,2025-07-24,2013-05-03,bank_transfer,unknown,0008053,0007956,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8567,007882,205.0,2025-07-24,2013-05-03,bank_transfer,unknown,0008052,0007955,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8569,007658,682.5,2025-07-24,2013-03-17,bank_transfer,unknown,0008044,0007750,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8570,007675,200.0,2025-07-24,2013-03-16,bank_transfer,unknown,0008034,0007740,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8571,007877,997.5,2025-07-24,2013-05-06,bank_transfer,unknown,0008055,0007958,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8572,007883,500.0,2025-07-24,2013-05-04,bank_transfer,unknown,0008054,0007957,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8573,007881,682.5,2025-07-24,2013-05-03,bank_transfer,unknown,0008051,0007954,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8574,007889,205.0,2025-07-24,2013-05-06,bank_transfer,unknown,0008059,0007962,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8575,007356,1141.0,2025-07-24,2013-02-17,bank_transfer,unknown,0007685,0007588,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8576,008879,250.0,2025-07-24,2013-12-19,bank_transfer,unknown,0009230,0009076,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8577,006592,41.5,2025-07-24,2012-11-23,bank_transfer,unknown,0007149,0007036,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8578,007890,123.74,2025-07-24,2013-05-06,bank_transfer,unknown,0008061,0007964,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8579,007476,656.25,2025-07-24,2013-05-07,bank_transfer,unknown,0008065,0007968,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8580,006874,550.0,2025-07-24,2013-05-07,bank_transfer,unknown,0008064,0007967,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8581,007859,68.75,2025-07-24,2013-05-06,bank_transfer,unknown,0008058,0007961,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8582,007902,109.38,2025-07-24,2013-05-07,bank_transfer,unknown,0008066,0007969,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8583,007643,937.5,2025-07-24,2013-03-12,bank_transfer,unknown,0008026,0007732,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8584,007879,175.0,2025-07-24,2013-05-07,bank_transfer,unknown,0008070,0007973,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8585,007888,812.0,2025-07-24,2013-05-07,bank_transfer,unknown,0008071,0007974,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8586,007906,82.5,2025-07-24,2013-05-08,bank_transfer,unknown,0008072,0007975,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8587,007907,205.0,2025-07-24,2013-05-07,bank_transfer,unknown,0008069,0007972,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8588,007903,328.12,2025-07-24,2013-05-07,bank_transfer,unknown,0008067,0007970,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8589,007823,231.0,2025-07-24,2013-05-09,bank_transfer,unknown,0008073,0007976,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8590,007789,270.0,2025-07-24,2013-05-09,bank_transfer,unknown,0008074,0007977,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8591,007788,90.0,2025-07-24,2013-05-09,bank_transfer,unknown,0008075,0007977,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8592,007904,93.75,2025-07-24,2013-05-07,bank_transfer,unknown,0008068,0007971,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8593,007893,574.5,2025-07-24,2013-05-06,bank_transfer,unknown,0008063,0007966,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8595,007733,687.5,2025-07-24,2013-05-09,bank_transfer,unknown,0008077,0007979,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8596,007935,123.74,2025-07-24,2013-05-17,bank_transfer,unknown,0008101,0008003,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8597,007915,144.37,2025-07-24,2013-05-13,bank_transfer,unknown,0008091,0007993,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8598,007937,474.0,2025-07-24,2013-05-17,bank_transfer,unknown,0008100,0008002,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
8599,007928,982.5,2025-07-24,2013-05-16,bank_transfer,unknown,0008098,0008000,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
