receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
214858,2012-05-20,ESSO,1.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214907,2012-05-20,ESSO,109.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214908,2012-05-20,ESSO,13.20,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214909,2012-05-20,ESSO,109.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216985,2012-05-20,CENTEX,60.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216989,2012-05-20,CENTEX,6.18,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217439,2012-05-20,CENTEX,12.33,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214831,2012-05-21,PETRO-CANADA,13.54,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216983,2012-05-21,CENTEX,60.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215271,2012-05-23,PETRO-CANADA,5.45,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216961,2012-05-23,CENTEX,30.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216987,2012-05-23,CENTEX,30.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
221464,2012-05-23,CENTEX,45.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217256,2012-05-24,CENTEX,75.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217257,2012-05-24,CENTEX,7.97,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217497,2012-05-26,CENTEX,60.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214884,2012-05-28,ESSO,40.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214905,2012-05-29,ESSO,150.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215219,2012-05-29,SHELL,46.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215369,2012-05-29,CENTEX,55.04,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217150,2012-05-29,PETRO-CANADA,5.45,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215516,2012-05-30,CENTEX,42.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216962,2012-05-30,CENTEX,136.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217254,2012-05-30,CENTEX,41.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214896,2012-06-01,ESSO,11.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214899,2012-06-01,ESSO,4.71,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214900,2012-06-01,ESSO,58.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215522,2012-06-01,CENTEX,37.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215524,2012-06-01,CENTEX,71.40,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215526,2012-06-01,CENTEX,65.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215529,2012-06-01,CENTEX,85.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217390,2012-06-01,CENTEX,16.61,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214893,2012-06-02,ESSO,3.25,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214894,2012-06-02,ESSO,15.36,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214897,2012-06-02,ESSO,42.12,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215531,2012-06-02,CENTEX,27.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215536,2012-06-02,CENTEX,52.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217156,2012-06-02,HUSKY,27.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214895,2012-06-03,ESSO,25.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215551,2012-06-03,CENTEX,29.41,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216982,2012-06-06,CENTEX,23.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215311,2012-06-07,CENTEX,20.60,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215542,2012-06-08,CENTEX,60.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215549,2012-06-08,CENTEX,60.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214084,2012-06-09,FAS GAS,142.64,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215538,2012-06-09,CENTEX,38.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215539,2012-06-09,CENTEX,30.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215544,2012-06-11,CENTEX,41.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215546,2012-06-11,CENTEX,53.51,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217512,2012-06-12,CENTEX,34.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214928,2012-06-13,ESSO,30.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215314,2012-06-15,CENTEX,34.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215315,2012-06-15,CENTEX,75.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215316,2012-06-16,CENTEX,40.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215317,2012-06-16,CENTEX,18.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215318,2012-06-16,CENTEX,49.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215319,2012-06-16,CENTEX,10.58,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217288,2012-06-16,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217394,2012-06-16,CENTEX,6.18,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215320,2012-06-17,CENTEX,41.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215322,2012-06-17,CENTEX,50.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215324,2012-06-17,CENTEX,26.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214890,2012-06-19,ESSO,20.02,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
216964,2012-06-19,CENTEX,86.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215330,2012-06-21,CENTEX,85.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215331,2012-06-21,CENTEX,34.36,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215332,2012-06-21,CENTEX,23.40,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215333,2012-06-21,CENTEX,30.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217393,2012-06-21,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215326,2012-06-22,CENTEX,57.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215202,2012-06-23,SHELL,75.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215328,2012-06-23,CENTEX,48.71,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215341,2012-06-23,CENTEX,25.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215599,2012-06-23,CENTEX,37.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215307,2012-06-24,CENTEX,40.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215050,2012-06-25,MOHAWK,27.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215051,2012-06-25,MOHAWK,7.10,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215342,2012-06-25,CENTEX,40.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215312,2012-06-27,CENTEX,43.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215334,2012-06-28,CENTEX,34.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215335,2012-06-29,CENTEX,42.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215336,2012-06-29,CENTEX,20.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217403,2012-06-29,CENTEX,54.49,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217424,2012-06-29,CENTEX,15.45,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217425,2012-06-29,CENTEX,6.18,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215001,2012-06-30,FAS GAS,60.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215337,2012-06-30,CENTEX,17.08,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215338,2012-06-30,CENTEX,50.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214058,2012-07-01,PETRO-CANADA,51.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215339,2012-07-02,CENTEX,60.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
214057,2012-07-06,PETRO-CANADA,65.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
